txn_id,sender_name,sender_account,sender_bank,receiver_name,receiver_account,receiver_bank,amount_inr,timestamp,txn_type,reference_no,remarks
7FE0F45F,Dinesh Nair,BOI-XXXX-3664,ICICI,Shobha Nair,SBI-XXXX-5828,SBI,242952,2025-01-20T11:18:00,IMPS,REFE6D35CD9,Personal
B4CE0B96,Shobha Kumar,ICICI-XXXX-6296,SBI,Suresh Pandey,HDFC-XXXX-3905,BOI,9862,2025-01-31T16:09:00,IMPS,REFFB9DC95C,EMI
C258B849,Lata Pandey,BOI-XXXX-1610,AXIS,Usha Tiwari,PNB-XXXX-8074,SBI,118266,2025-03-28T10:01:00,CASH,REF4C7B6F68,Invoice
336F294C,Lata Ghosh,HDFC-XXXX-6882,ICICI,Suresh Mishra,BOI-XXXX-7914,SBI,293279,2025-02-16T12:24:00,CASH,REF0CDE1F35,Rent
BD87546E,Anita Sharma,HDFC-XXXX-2697,AXIS,Rajesh Pandey,BOI-XXXX-8271,AXIS,34178,2025-01-30T12:25:00,NEFT,REFE597610D,Rent
09299DFD,Meena Tiwari,ICICI-XXXX-4782,AXIS,Rekha Mishra,SBI-XXXX-4949,AXIS,389197,2025-03-08T13:05:00,RTGS,REF748EE781,
712A6179,Shobha Roy,SBI-XXXX-6089,ICICI,Suresh Tiwari,PNB-XXXX-2370,SBI,299065,2025-02-05T11:55:00,NEFT,REF124D892B,
947B3E2E,Shobha Singh,ICICI-XXXX-4418,BOI,Sanjay Ghosh,BOI-XXXX-6134,ICICI,376464,2025-03-14T18:09:00,IMPS,REF2A22E24A,Personal
FD9BDDEB,Rajesh Das,SBI-XXXX-3364,AXIS,Rajesh Ghosh,AXIS-XXXX-9604,HDFC,87927,2025-01-27T08:22:00,IMPS,REFA3EFE078,Personal
49DC01A6,Rajesh Mishra,PNB-XXXX-7064,HDFC,Mahesh Roy,AXIS-XXXX-8500,HDFC,235141,2025-03-01T20:29:00,IMPS,REFDBF3CF1F,Invoice
E7C7CEF9,Meena Mishra,HDFC-XXXX-8111,BOI,Sanjay Tiwari,HDFC-XXXX-2409,BOI,17710,2025-04-05T18:06:00,IMPS,REF0F0859CB,Personal
115775F3,Shobha Das,SBI-XXXX-2352,BOI,Mahesh Sharma,PNB-XXXX-8171,HDFC,251828,2025-02-19T10:10:00,NEFT,REF13CC7E83,
77B5AA12,Sanjay Kumar,PNB-XXXX-4678,SBI,Vijay Iyer,BOI-XXXX-8354,ICICI,7704,2025-03-06T11:21:00,NEFT,REF405FA786,
F96B74E5,M. Nambiar,AXIS-XXXX-4002,AXIS,Delta Finance,YES-XXXX-5001,YES,1000000,2025-02-09T15:23:00,RTGS,YES4DC4AE90,Consulting fees
C2D1CDF2,Mahesh Ghosh,SBI-XXXX-8586,BOI,Usha Das,SBI-XXXX-6828,SBI,327715,2025-03-14T13:19:00,RTGS,REF5F0F292C,Personal
FD2BE8CF,Vijay Menon,BOI-XXXX-1380,BOI,Sanjay Kumar,HDFC-XXXX-3518,ICICI,302895,2025-04-05T20:38:00,IMPS,REF8E96DC57,
3EB44334,Anita Singh,ICICI-XXXX-1627,BOI,Meena Menon,HDFC-XXXX-6394,ICICI,163710,2025-02-19T11:45:00,IMPS,REFDDF4A3D6,Rent
53C2BDAA,Dinesh Pandey,PNB-XXXX-5406,SBI,Dinesh Tiwari,HDFC-XXXX-5230,HDFC,250203,2025-02-17T08:59:00,NEFT,REF55D8E962,
A5E205C5,Rekha Menon,SBI-XXXX-9999,ICICI,Priya Patel,AXIS-XXXX-5831,ICICI,35022,2025-04-05T08:52:00,RTGS,REFE6D099CB,Rent
6A7E7602,Rajesh Patel,AXIS-XXXX-3017,AXIS,Rajesh Das,PNB-XXXX-4417,AXIS,30802,2025-03-13T15:25:00,IMPS,REFB059FB73,Rent
CBCB4CA8,Usha Kumar,SBI-XXXX-8021,ICICI,Sanjay Nair,HDFC-XXXX-4253,ICICI,498848,2025-03-09T15:30:00,IMPS,REF609AC29F,Rent
1A651381,Meena Ghosh,PNB-XXXX-3785,AXIS,Vijay Iyer,SBI-XXXX-2287,AXIS,299296,2025-02-28T09:13:00,CASH,REF3E4C6984,
A56CC439,Lata Patel,PNB-XXXX-9376,HDFC,Meena Nair,SBI-XXXX-5317,HDFC,354349,2025-03-10T11:30:00,CASH,REFA149287E,Personal
1569E2CC,Meena Mishra,AXIS-XXXX-2616,SBI,Dinesh Roy,ICICI-XXXX-5939,AXIS,403976,2025-02-09T16:46:00,IMPS,REF9FB4A21C,Personal
3705CF8C,Suresh Tiwari,ICICI-XXXX-3003,SBI,Rekha Mishra,SBI-XXXX-6388,HDFC,248991,2025-03-28T20:20:00,IMPS,REFC941EC7A,
DEC7D8EC,Dinesh Mishra,SBI-XXXX-3722,HDFC,Shobha Pandey,SBI-XXXX-1639,AXIS,264619,2025-02-05T18:51:00,IMPS,REFF5586D2D,EMI
ACCAEDDD,Sanjay Iyer,BOI-XXXX-5435,AXIS,Mahesh Patel,ICICI-XXXX-9311,AXIS,274589,2025-02-20T18:19:00,RTGS,REFFEC9FF44,
03CDEFA7,Meena Pandey,AXIS-XXXX-7941,ICICI,Sanjay Menon,PNB-XXXX-3069,BOI,352992,2025-04-02T17:14:00,NEFT,REF2187CE7E,EMI
CE4D35F8,Meena Das,HDFC-XXXX-2081,ICICI,Mahesh Roy,ICICI-XXXX-1719,SBI,469236,2025-02-11T14:19:00,IMPS,REF29DF484F,EMI
FB193070,Rajesh Roy,HDFC-XXXX-3917,AXIS,Dinesh Menon,BOI-XXXX-3971,AXIS,83758,2025-02-22T17:52:00,RTGS,REF37EE5D9A,Invoice
969E414B,Mahesh Joshi,HDFC-XXXX-8785,HDFC,Shobha Roy,ICICI-XXXX-7099,BOI,203133,2025-03-31T08:20:00,CASH,REF7E119DA7,Personal
16FD48C0,Rekha Singh,SBI-XXXX-9264,ICICI,Anil Das,HDFC-XXXX-5141,HDFC,270323,2025-01-20T15:01:00,NEFT,REFA850313B,EMI
9FD559F6,Usha Ghosh,SBI-XXXX-8738,BOI,Dinesh Das,ICICI-XXXX-5410,HDFC,443309,2025-03-29T12:58:00,IMPS,REF9EE63B34,Invoice
29F0AC27,Meena Kumar,SBI-XXXX-3273,SBI,Rekha Pandey,PNB-XXXX-8138,HDFC,94229,2025-01-26T11:46:00,RTGS,REF442CB943,
